56 | 64  40  32  32  28  36  28  12  32  36  28  24  40  36  20  24
57 | 64  32  36  32  28  36  28  16  28  36  28  32  36  36  32  28
58 | 64  36  40  40  36  32  40  24  28  28  36  40  32  32  28  40
59 | 64  20  24  28  32  24  40  24  36  28  20  44  28  48  28  24
60 | 64  32  24  32  40  32  24  24  36  36  24  16  32  48  36  12
61 | 64  32  28  28  24  32  36  28  28  28  36  20  32  24  32  40
62 | 64  36  24  40  28  28  36  32  32  28  28  36  28  36  40  28
63 | 64  28  40  20  32  32  24  32  32  32  24  32  32  28  24  36

DLCT Table for S-Box 7:
      0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
    ----------------------------------------------------------------
 0 | 64  64  64  64  64  64  64  64  64  64  64  64  64  64  64  64
 1 | 64  16  24  28  24  32  40  28  24  32  24  44  20  44  36  32
 2 | 64  16  36  28   8  40  28  36  16  36  36  24  40  36  28  40
 3 | 64  44  36  28  40  40  28  32  44  40  32  24  28  36  24  36
 4 | 64  16  20  32  36  28  24  36  24  32  28  40  20  36  40  36
 5 | 64  44  32  36  16  28  32  28  28  36  32  40  36  28  40  40
 6 | 64  48  28  24  28  28  28  24  36  36  28  24  28  36  24  28
 7 | 64  16  32  32  48  20  32  28  32  36  28  32  36  36  24  48
 8 | 64  24  16  36  28  36  28  24  24  28  24  40  28  24  44  44
 9 | 64  32  40  28  48  32  28  32  40  36  36  44  36  24  36  36
10 | 64  36  36  32  36  24  28  16  36  36  40  24  28  20  28  28
11 | 64  28  28  36  16  40  32  28  28  32  36  20  32  24  28  40
12 | 64  36  32  24  12  28  24  36  20  24  20  36  40  32  44  40
13 | 64  28  32  32  44  36  32  36  36  28  36  32  20  32  40  32
14 | 64  28  28  24  52  28  36  28  40  24  24  24  36  24  24  28
15 | 64  40  32  36  20  28  32  36  24  32  40  20  24  32  28  40
16 | 64  28  20  32  24  20  32  36  20  32  28  32  28  40  40  36
17 | 64  32  32  36  44  32  28  28  40  32  36  24  40  36  36  20
18 | 64  28  20  32  36  32  28  40  36  24  28  32  24  44  20  24
19 | 64  36  40  28  20  24  28  40  28  28  40  40  40  40  28  20
20 | 64  28  44  32  24  32  24  24  40  28  28  24  32  32  32  24
21 | 64  36  28  40  36  40  36  24  36  32  24  28  28  32  36  24
22 | 64  36  32  20  40  32  40  32  28  28  24  32  32  36  20  16
23 | 64  32  32  36  28  40  40  32  32  36  40  40  36  36  24  28
24 | 64  36  36  28  36  24  40  16  32  24  40  20  36  12  36  32
25 | 64  32  32  28  28  32  36  36  32  28  32  24  24  16  40  28
26 | 64  24  32  40  24  32  28  28  36  36  32  40  32  24  16  24
27 | 64  36  24  28  36  24  36  32  28  20  36  36  28  28  28  28
28 | 64  24  28  28  40  32  32  32  36  28  32  24  20  28  36  28
29 | 64  36  36  28  24  32  32  36  20  32  28  28  44  36  40  28
30 | 64  40  40  36  24  32  28  40  24  32  36  32  24  24  16  20
31 | 64  24  32  32  40  32  20  36  40  32  12  36  40  32  24  32
32 | 64   8  20  40  28  32  24  40  28  36  32  28  36  24  24  48
33 | 64  48  36  32  36  32  24  24  32  36  36  36  24  24  28  32
34 | 64  48  36  32  36  32  32  32  36  28  40  28  28  24  48  48
35 | 64  20  24  28  24  40  36  20  32  32  32  32  28  24  40  36
36 | 64  48  36  36  24  20  36  40  28  24  32  36  36  28  24  32
37 | 64  20  28  36  40  28  28  44  36  32  16  40  28  24  24  40
38 | 64  20  32  32  40  28  32  40  40  24  36  32  36  28  40  36
39 | 64  48  32  28  24  24  36  32  24  36  24  24  28  32  40  48
40 | 64  40  44  36  44  36  36  36  40  36  36  32  36  40  28  40
41 | 64  32  32  24  24  28  36  40  20  24  36  32  32  40  28  36
42 | 64  24  28  32  20  28  44  24  28  32  24  32  28  40  44  36
43 | 64  36  48  36  36  36  32  40  48  32  44  36  36  40  36  40
44 | 64  24  28  24  36  28  32  28  32  28  28  44  40  36  28  28
45 | 64  36  32  32  24  36  36  28  40  28  40  40  28  40  24  32
46 | 64  36  32  32  28  36  20  16  24  32  28  24  40  36  44  36
47 | 64  24  24  40  40  32  28  28  24  28  28  32  28  32  36  40
48 | 64  36  32  32  40  32  32  28  32  36  36  20  24  24  20  24
49 | 64  32  32  36  20  32  40  24  28  28  36  24  40  28  28  20
50 | 64  36  36  28  24  32  36  32  32  32  28  32  20  24  40  32
51 | 64  28  28  20  48  24  32  28  36  20  36  32  40  20  36  20
52 | 64  36  28  36  48  44  32  32  36  28  16  20  32  24  16  20
53 | 64  28  40  40  20  28  28  32  28  32  44  20  28  28  28  24
54 | 64  32  36  20  16  36  24  44  24  32  28  44  36  32  36  24
55 | 64  32  28  36  44  32  24  36  40  32  32  32  32  28  40  28
56 | 64  28  32  36  16  28  28  32  24  32  44  28  36  36  20  28
57 | 64  32  24  24  48  36  24  36  44  36  24  24  36  40  24  28
58 | 64  36  28  36  48  36  40  32  36  40  48  40  32  44  48  32
59 | 64  28  32  24  20  28  32  44  16  32  28  40  36  40  36  28
60 | 64  36  36  32  20  36  28  28  36  36  32  32  24  36  16  20
61 | 64  28  32  32  44  36  32  20  28  40  24  24  32  40  24  28
62 | 64  24  28  28  44  28  36  28  36  36  24  40  28  36  36  28
63 | 64  40  40  44  20  40  44  36  36  44  32  44  36  32  40  32

DLCT Table for S-Box 8:
      0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
    ----------------------------------------------------------------
 0 | 64  64  64  64  64  64  64  64  64  64  64  64  64  64  64  64
 1 | 64  32  36  24  12  32  16  40  32  20  28  20  32  32  36  56
 2 | 64  20  36  24  24  24  24  40  24  28  24  36  32  40  28  44
 3 | 64  36  28  32  36  32  36  40  28  28  36  36  32  32  20  44
 4 | 64  32  24  28  20  28  32  28  24  20  24  40  24  44  44  36
 5 | 64  32  40  24  44  24  36  24  28  36  28  20  32  36  40  36
 6 | 64  32  24  32  28  36  28  20  36  36  24  32  28  36  24  32
 7 | 64  32  32  36  28  40  32  32  48  40  36  24  24  36  24  32
 8 | 64  20  24  36  28  28  28  28  16  36  36  24  28  36  32  48
 9 | 64  32  36  40  32  32  32  28  32  24  28  32  36  36  44  48
10 | 64  36  24  28  36  40  24  20  36  44  28  20  32  32  12  36
11 | 64  24  44  32  32  20  36  28  28  20  28  32  36  40  28  36
12 | 64  28  24  16  20  28  32  44  28  28  32  36  20  40  36  36
13 | 64  32  16  40  40  28  28  40  36  36  28  36  28  32  40  36
14 | 64  32  36  36  36  32  24  36  28  24  24  28  28  36  16  32
15 | 64  36  24  28  32  32  40  40  24  36  44  40  36  44  24  32
16 | 64  24  12  32  20  36  32  36  24  32  28  40  28  28  48  28
17 | 64  24  24  28  36  28  36  32  32  32  28  32  28  28  32  28
18 | 64  32  24  28  28  16  32  40  32  28  32  40  28  28  32  28
19 | 64  36  40  44  36  36  32  40  32  28  32  28  24  24  20  28
20 | 64  28  36  28  36  24  32  24  36  24  36  28  36  24  44  12
21 | 64  24  28  32  28  28  36  24  32  36  36  28  36  32  36  12
22 | 64  32  40  24  44  28  32  24  28  28  32  32  36  20  28  20
23 | 64  32  28  36  28  36  32  24  32  36  32  20  32  28  32  20
24 | 64  36  40  32  36  24  40  24  32  32  32  20  28  12  32  28
25 | 64  44  28  28  32  40  24  20  32  40  40  36  36  24  40  32
26 | 64  28  36  44  20  44  32  20  32  32  36  16  36  24  16  32
27 | 64  28  20  28  40  36  28  28  40  24  28  40  32  32  28  32
28 | 64  28  40  24  36  32  24  32  36  28  32  28  36  20  36  16
29 | 64  36  48  40  32  36  40  32  32  32  32  44  28  28  36  16
30 | 64  40  28  36  36  28  32  32  36  28  28  28  28  28  20  20
31 | 64  32  40  20  24  32  28  40  24  44  28  44  40  28  32  24
32 | 64  12  20  36  40  24  32  28  20  32  32  40  36  28  12  56
33 | 64  32  28  28  24  24  24  32  32  28  24  28  32  28  28  56
34 | 64  44  32  24  28  36  32  28  36  44  32  36  28  32  36  44
35 | 64  32  28  32  36  28  32  28  36  20  32  28  28  28  48  44
36 | 64  28  32  36  32  40  36  36  32  32  28  36  32  28  16  36
37 | 64  32  24  24  32  28  28  40  36  28  32  24  32  28  24  36
38 | 64  32  36  40  28  28  28  32  32  20  28  28  32  28  40  32
39 | 64  28  32  32  36  32  36  36  24  40  40  28  28  28  44  32
40 | 64  40  32  24  28  40  36  40  48  40  40  24  28  32  28  48
41 | 64  28  36  36  36  32  28  44  36  20  24  36  28  28  20  48
42 | 64  24  36  28  48  28  28  40  24  40  40  32  28  32  52  32
43 | 64  40  28  32  16  32  44  32  24  32  32  28  32  24  32  36
44 | 64  36  36  20  28  28  32  28  28  28  36  32  40  36  24  32
45 | 64  36  40  40  36  32  32  32  24  40  32  36  36  36  24  36
46 | 64  32  32  40  24  40  32  32  36  28  20  36  32  32  48  32
47 | 64  28  40  32  40  32  32  28  44  32  40  32  40  24  36  32
48 | 64  36  40  32  24  24  32  20  28  36  28  32  36  32  20  28
49 | 64  36  36  20  40  40  28  24  32  28  36  36  28  36  32  28
50 | 64  32  36  20  36  36  28  28  32  32  40  40  36  36  32  32
51 | 64  24  32  48  28  36  36  20  32  36  32  28  40  36  40  28
52 | 64  40  32  40  36  40  24  28  36  32  28  24  28  28  16  16
53 | 64  40  40  40  28  36  36  36  28  36  36  36  36  28  28  12
54 | 64  32  28  28  32  28  44  40  32  28  32  36  28  36  36  20
55 | 64  32  36  32  32  32  20  40  28  40  24  24  32  36  36  20
56 | 64  32  28  28  28  32  28  32  32  32  28  20  36  32  28  32
57 | 64  24  32  28  36  32  36  36  32  24  28  40  36  40  24  32
58 | 64  36  32  32  24  20  40  40  36  32  32  32  44  32  48  32
59 | 64  40  36  32  40  32  28  40  32  36  32  32  32  36  32  32
60 | 64  32  28  40  40  28  28  28  32  24  28  32  28  32  32  16
61 | 64  28  20  40  24  32  36  20  36  44  36  36  28  40  28  16
62 | 64  24  32  44  36  40  32  32  28  32  40  32  20  36  44  24
63 | 64  32  24  16  28  32  36  24  36  28  32  40  24  36  36  24
